ARTWORK,DATE,SOURCE TITLE,SOURCE IMAGE
"<src: https://static.jojowiki.com/images/thumb/e/ec/latest/20200918224427/Rohan_DNA_Tanko_Clean_Cover.png/401px-Rohan_DNA_Tanko_Clean_Cover.png?20200918224427
alt: File:Rohan DNA Tanko Clean Cover.png>
<src: https://static.jojowiki.com/images/thumb/e/e3/latest/20191015215506/RohanDNA.jpg/336px-RohanDNA.jpg?20191015215506
alt: File:RohanDNA.jpg>
","August 12, 2017",Bessatsu Margaret 2017 Issue #9  Thus Spoke Kishibe Rohan - Episode 8: Deoxyribonucleic Acid(Title Page),"<src: https://static.jojowiki.com/images/thumb/5/5e/latest/20211105164050/TSKR_Ep_08_Cover.png/418px-TSKR_Ep_08_Cover.png?20211105164050
alt: File:TSKR Ep 08 Cover.png>
"
"<src: https://static.jojowiki.com/images/thumb/f/f3/latest/20191015214102/RohanSendaiAraki.jpg/404px-RohanSendaiAraki.jpg?20191015214102
alt: File:RohanSendaiAraki.jpg>
","August 12, 2017","JoJo Festival in Morioh, S-city 2017 Diamond is Unbreakable - Rohan Kishibe (Original Illustration)","<src: https://static.jojowiki.com/images/thumb/9/9d/latest/20191015214359/Rohan_S_city_Araki.jpg/594px-Rohan_S_city_Araki.jpg?20191015214359
alt: File:Rohan S city Araki.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/e/e4/latest/20191015215623/JoJoFestivalSCity.jpg/422px-JoJoFestivalSCity.jpg?20191015215623
alt: File:JoJoFestivalSCity.jpg>
","August 12, 2017","JoJo Festival in Morioh, S-city Hirohiko Araki JoJo Exhibition 2017 (Original Illustration)","<src: https://static.jojowiki.com/images/thumb/b/be/latest/20191015213557/Jojofes2017.jpg/424px-Jojofes2017.jpg?20191015213557
alt: File:Jojofes2017.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/2/23/latest/20191015213220/Rohan_s_city_exhibition_2017.png/531px-Rohan_s_city_exhibition_2017.png?20191015213220
alt: File:Rohan s city exhibition 2017.png>
","August 12, 2017","JoJo Festival in Morioh, S-city Hirohiko Araki JoJo Exhibition 2017 (Original Illustration)","<src: https://static.jojowiki.com/images/thumb/0/02/latest/20191015213806/Rohan_and_Josuke_s_city_exhibition_2017.jpg/800px-Rohan_and_Josuke_s_city_exhibition_2017.jpg?20191015213806
alt: File:Rohan and Josuke s city exhibition 2017.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/8/85/latest/20191015215715/Josuke_s_city_exhibition_2017.png/529px-Josuke_s_city_exhibition_2017.png?20191015215715
alt: File:Josuke s city exhibition 2017.png>
","August 12, 2017","JoJo Festival in Morioh, S-city Hirohiko Araki JoJo Exhibition 2017 (Original Illustration)","<src: https://static.jojowiki.com/images/thumb/0/02/latest/20191015213806/Rohan_and_Josuke_s_city_exhibition_2017.jpg/800px-Rohan_and_Josuke_s_city_exhibition_2017.jpg?20191015213806
alt: File:Rohan and Josuke s city exhibition 2017.jpg>
"
"<src: https://static.jojowiki.com/images/7/75/latest/20191015215835/UJ2017No9C.jpg?20191015215835
alt: File:UJ2017No9C.jpg>
","August 17, 2017",Ultra Jump 2017 Issue #9 (Cover),"<src: https://static.jojowiki.com/images/thumb/8/88/latest/20191015215632/Ultra_Jump_September_2017.png/417px-Ultra_Jump_September_2017.png?20191015215632
alt: File:Ultra Jump September 2017.png>
"
"<src: https://static.jojowiki.com/images/thumb/8/86/latest/20191015214631/JonathanBlurayBOX.jpg/405px-JonathanBlurayBOX.jpg?20191015214631
alt: File:JonathanBlurayBOX.jpg>
","September 13, 2017","JoJo's Bizarre Adventure - Part 1 ""Phantom Blood""Blu-ray BOX (Inside Illustration)","<src: https://static.jojowiki.com/images/thumb/3/38/latest/20191015214622/Nurie_sample1.jpg/438px-Nurie_sample1.jpg?20191015214622
alt: File:Nurie sample1.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/b/be/latest/20191015215532/JumpComicsJJL16.png/424px-JumpComicsJJL16.png?20191015215532
alt: File:JumpComicsJJL16.png>
","September 19, 2017",Jump Comics JoJolion - JJL Volume 16 (Cover),"<src: https://static.jojowiki.com/images/thumb/8/81/latest/20191015214246/Volume_120.jpg/382px-Volume_120.jpg?20191015214246
alt: File:Volume 120.jpg>
"
"<src: https://static.jojowiki.com/images/1/1a/latest/20191015214832/ArakiJJL16.jpg?20191015214832
alt: File:ArakiJJL16.jpg>
","September 19, 2017",Jump Comics JoJolion - JJL Volume 16 (Author's Note),"<src: https://static.jojowiki.com/images/thumb/8/81/latest/20191015214246/Volume_120.jpg/382px-Volume_120.jpg?20191015214246
alt: File:Volume 120.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/7/7b/latest/20191015212910/JosephBlurayBOX.jpg/405px-JosephBlurayBOX.jpg?20191015212910
alt: File:JosephBlurayBOX.jpg>
","September 27, 2017","JoJo's Bizarre Adventure - Part 2 ""Battle Tendency""Blu-ray BOX (Inside Illustration)","<src: https://static.jojowiki.com/images/thumb/1/1d/latest/20191015220128/Nurie_sample2.jpg/436px-Nurie_sample2.jpg?20191015220128
alt: File:Nurie sample2.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/5/50/latest/20191015220047/JotaroIggyBlurayBox.jpg/405px-JotaroIggyBlurayBox.jpg?20191015220047
alt: File:JotaroIggyBlurayBox.jpg>
","October 25, 2017","JoJo's Bizarre Adventure - Part 3 ""Stardust Crusaders""Blu-ray BOX (Inside Illustration)","<src: https://static.jojowiki.com/images/thumb/b/bd/latest/20191015213222/Nurie_sample3.jpg/448px-Nurie_sample3.jpg?20191015213222
alt: File:Nurie sample3.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/3/37/latest/20191015214927/YukakoYasuhoBulgari.jpg/800px-YukakoYasuhoBulgari.jpg?20191015214927
alt: File:YukakoYasuhoBulgari.jpg>
","November 1, 2017",Bulgari X Hirohiko Araki - Yukako & Yasuho (Original Illustration),"<src: https://static.jojowiki.com/images/thumb/8/8c/latest/20191015212755/BulgariYukakoYasuho.png/800px-BulgariYukakoYasuho.png?20191015212755
alt: File:BulgariYukakoYasuho.png>
"
"<src: https://static.jojowiki.com/images/thumb/7/78/latest/20191015213017/Bulgari_Main_illust.jpg/707px-Bulgari_Main_illust.jpg?20191015213017
alt: File:Bulgari Main illust.jpg>
","November 1, 2017",Bulgari X Hirohiko Araki - Killer Queen (Merch Illustration),"<src: https://static.jojowiki.com/images/thumb/a/ae/latest/20191015214041/BulgariShinjuku.jpg/450px-BulgariShinjuku.jpg?20191015214041
alt: File:BulgariShinjuku.jpg>
"
"<src: https://static.jojowiki.com/images/8/84/latest/20191015213349/Bulgari_Queen_face.png?20191015213349
alt: File:Bulgari Queen face.png>
<src: https://static.jojowiki.com/images/thumb/f/f2/latest/20191015213946/Bvlgari_KQ.png/800px-Bvlgari_KQ.png?20191015213946
alt: File:Bvlgari KQ.png>
","November 1, 2017",Bulgari X Hirohiko Araki - Killer Queen (Merch Illustration),"<src: https://static.jojowiki.com/images/thumb/3/3c/latest/20191015215554/BulgariAlba.jpg/800px-BulgariAlba.jpg?20191015215554
alt: File:BulgariAlba.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/b/b3/latest/20191015215700/BulgariHeritageScarf.png/600px-BulgariHeritageScarf.png?20191015215700
alt: File:BulgariHeritageScarf.png>
","November 1, 2017",Bulgari X Hirohiko Araki - Stand Faces (Merch Illustration),"<src: https://static.jojowiki.com/images/thumb/a/a7/latest/20191015220011/BulgariRibbon.jpg/768px-BulgariRibbon.jpg?20191015220011
alt: File:BulgariRibbon.jpg>
<src: https://static.jojowiki.com/images/thumb/2/22/latest/20191015214018/BulgariHeritage-Scarf.jpg/768px-BulgariHeritage-Scarf.jpg?20191015214018
alt: File:BulgariHeritage-Scarf.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/c7/latest/20210504063714/ArakiToLoveRu.png/417px-ArakiToLoveRu.png?20210504063714
alt: File:ArakiToLoveRu.png>
","November 2, 2017",To Love-Ru Chronicle: To Love-Ru 10th Anniversary Book (Inside Illustration),"<src: https://static.jojowiki.com/images/thumb/d/da/latest/20191015215538/To_Love-Ru_10th_Anniversary_Book.jpg/418px-To_Love-Ru_10th_Anniversary_Book.jpg?20191015215538
alt: File:To Love-Ru 10th Anniversary Book.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/d/da/latest/20191015215458/DioArakiBluRayBox.png/800px-DioArakiBluRayBox.png?20191015215458
alt: File:DioArakiBluRayBox.png>
","November 29, 2017","JoJo's Bizarre Adventure - Part 3 ""Stardust Crusaders""  ""Egypt Edition"" Blu-ray BOX (Inside Illustration)","<src: https://static.jojowiki.com/images/thumb/7/70/latest/20191015214232/Nurie_sample4.jpg/448px-Nurie_sample4.jpg?20191015214232
alt: File:Nurie sample4.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/cd/latest/20230328225302/Araki_Kimi_ni_Todoke.png/418px-Araki_Kimi_ni_Todoke.png?20230328225302
alt: File:Araki Kimi ni Todoke.png>
","December 13, 2017",Bessatsu Margaret January 2018 Issue - Kimi ni Todoke Finale(Booklet Illustration),"<src: https://static.jojowiki.com/images/thumb/8/83/latest/20230328225724/Bessatsu_Margaret_January_2018.jpg/418px-Bessatsu_Margaret_January_2018.jpg?20230328225724
alt: File:Bessatsu Margaret January 2018.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/2/20/latest/20191126060748/JumpFestaJJL2018.png/498px-JumpFestaJJL2018.png?20191126060748
alt: File:JumpFestaJJL2018.png>
","December 16, 2017",Jump Festa 2018 (Postcard Prize) ,"<src: https://static.jojowiki.com/images/thumb/2/20/latest/20191126060748/JumpFestaJJL2018.png/498px-JumpFestaJJL2018.png?20191126060748
alt: File:JumpFestaJJL2018.png>
"
"<src: https://static.jojowiki.com/images/thumb/1/1f/latest/20191015212949/JJL17Digital.png/380px-JJL17Digital.png?20191015212949
alt: File:JJL17Digital.png>
","December 19, 2017",Jump Comics JoJolion - JJL Volume 17 (Cover),"<src: https://static.jojowiki.com/images/thumb/4/44/latest/20191015215326/Volume_121.jpg/377px-Volume_121.jpg?20191015215326
alt: File:Volume 121.jpg>
"
"<src: https://static.jojowiki.com/images/1/17/latest/20191015214920/Ultra_Jump_January_2018_Clean.jpg?20191015214920
alt: File:Ultra Jump January 2018 Clean.jpg>
","December 19, 2017",Ultra Jump 2018 Issue #1 (Cover),"<src: https://static.jojowiki.com/images/thumb/d/db/latest/20230525033141/Ultra_Jump_January_2018.jpg/419px-Ultra_Jump_January_2018.jpg?20230525033141
alt: File:Ultra Jump January 2018.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/c8/latest/20220427201319/ChihayafuruAraki.png/417px-ChihayafuruAraki.png?20220427201319
alt: File:ChihayafuruAraki.png>
","December 28, 2017",Be Love 2018 Issue #2 - Chihayafuru 10th Anniversary (Inside Illustration),"<src: https://static.jojowiki.com/images/thumb/b/b5/latest/20191015215508/Be_love_2018_issue_2.jpg/422px-Be_love_2018_issue_2.jpg?20191015215508
alt: File:Be love 2018 issue 2.jpg>
"
"<src: https://static.jojowiki.com/images/7/75/latest/20230714031036/ArakiAutograph2017-Josuke_JJL.png?20230714031036
alt: File:ArakiAutograph2017-Josuke JJL.png>
",2017,Josuke illustration (Autograph),"<src: https://static.jojowiki.com/images/c/c7/latest/20230714031036/2017_Josuke_JJL_Autograph.jpg?20230714031036
alt: File:2017 Josuke JJL Autograph.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/c/c3/latest/20191015213847/Iggy2018Postcard.png/435px-Iggy2018Postcard.png?20191015213847
alt: File:Iggy2018Postcard.png>
","January 1, 2018",Hirohiko Araki - New Year's Card (2018),"<src: https://static.jojowiki.com/images/thumb/c/c3/latest/20191015213847/Iggy2018Postcard.png/435px-Iggy2018Postcard.png?20191015213847
alt: File:Iggy2018Postcard.png>
"
"<src: https://static.jojowiki.com/images/thumb/b/b0/latest/20200928021024/WJ2018No13TSKR9.png/422px-WJ2018No13TSKR9.png?20200928021024
alt: File:WJ2018No13TSKR9.png>
","February 26, 2018",Weekly Shonen Jump 2018 Issue #13 Thus Spoke Kishibe Rohan - Episode 9: The Run (Title Page),"<src: https://static.jojowiki.com/images/thumb/c/c1/latest/20191015213318/TSKR_Ep_09_Cover.jpg/423px-TSKR_Ep_09_Cover.jpg?20191015213318
alt: File:TSKR Ep 09 Cover.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/6/61/latest/20191015213321/JOJO_L-02K.jpg/414px-JOJO_L-02K.jpg?20191015213321
alt: File:JOJO L-02K.jpg>
<src: https://static.jojowiki.com/images/thumb/2/2d/latest/20210402222703/DoCoMo_Smartphone_JOJO_L-02K_artwork_signed.jpg/612px-DoCoMo_Smartphone_JOJO_L-02K_artwork_signed.jpg?20210402222703
alt: File:DoCoMo Smartphone JOJO L-02K artwork signed.jpg>
","March 23, 2018",DoCoMo Smartphone JOJO L-02K (Promo Illustration) (Box Illustration),"<src: https://static.jojowiki.com/images/thumb/5/56/latest/20191015215744/Docomo_L-02K_box.jpg/395px-Docomo_L-02K_box.jpg?20191015215744
alt: File:Docomo L-02K box.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/d/d8/latest/20191015215634/DocomoGE.png/535px-DocomoGE.png?20191015215634
alt: File:DocomoGE.png>
","March 23, 2018",DoCoMo Smartphone JOJO L-02K (Casing Illustration),"<src: https://static.jojowiki.com/images/3/3a/latest/20191015213729/DocomoL-02K.jpg?20191015213729
alt: File:DocomoL-02K.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/7/75/latest/20191015213930/KishibeRohanShoutCard.jpg/449px-KishibeRohanShoutCard.jpg?20191015213930
alt: File:KishibeRohanShoutCard.jpg>
","June 19, 2018",Thus Spoke Kishibe Rohan: Short Story CollectionRohan Kishibe Does Not Shout (Cover),"<src: https://static.jojowiki.com/images/thumb/e/e6/latest/20191015214718/TSKRShortStories.jpg/386px-TSKRShortStories.jpg?20191015214718
alt: File:TSKRShortStories.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/4/40/latest/20191015220150/AppAnniversaryAraki.jpg/394px-AppAnniversaryAraki.jpg?20191015220150
alt: File:AppAnniversaryAraki.jpg>
","June 29, 2018",JoJo's Bizarre Adventure: The Official App's first Anniversary (Original Illustration),"<src: https://static.jojowiki.com/images/thumb/8/85/latest/20191015215913/OfficialApp.png/476px-OfficialApp.png?20191015215913
alt: File:OfficialApp.png>
"
"<src: https://static.jojowiki.com/images/thumb/d/da/latest/20191015215141/Jojosapiens_stand.jpg/400px-Jojosapiens_stand.jpg?20191015215141
alt: File:Jojosapiens stand.jpg>
","July 6, 2018",Hirohiko Araki - JoJosapiens (Original Illustration),"<src: https://static.jojowiki.com/images/thumb/d/da/latest/20191015215141/Jojosapiens_stand.jpg/400px-Jojosapiens_stand.jpg?20191015215141
alt: File:Jojosapiens stand.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/e/ec/latest/20200114113341/KishibeRohanFrolicCard.jpg/448px-KishibeRohanFrolicCard.jpg?20200114113341
alt: File:KishibeRohanFrolicCard.jpg>
","July 19, 2018",Thus Spoke Kishibe Rohan: Short Story CollectionRohan Kishibe Does Not Frolic (Cover),"<src: https://static.jojowiki.com/images/thumb/d/d4/latest/20191015214508/TSKRShortStories2.jpg/391px-TSKRShortStories2.jpg?20191015214508
alt: File:TSKRShortStories2.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/0/02/latest/20191015214707/JoJoLionV18.jpg/424px-JoJoLionV18.jpg?20191015214707
alt: File:JoJoLionV18.jpg>
","July 19, 2018",Jump Comics JoJolion - JJL Volume 18 (Cover),"<src: https://static.jojowiki.com/images/thumb/7/78/latest/20191015215414/Volume_122.jpg/380px-Volume_122.jpg?20191015215414
alt: File:Volume 122.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/2/23/latest/20191015213622/UJ2018No8C.jpg/425px-UJ2018No8C.jpg?20191015213622
alt: File:UJ2018No8C.jpg>
","July 19, 2018",Ultra Jump 2018 Issue #8 (Cover),"<src: https://static.jojowiki.com/images/thumb/6/6a/latest/20200411085756/Ultra_Jump_August_2018.jpg/417px-Ultra_Jump_August_2018.jpg?20200411085756
alt: File:Ultra Jump August 2018.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/0/04/latest/20191130170945/JotaroJump50th.jpg/519px-JotaroJump50th.jpg?20191130170945
alt: File:JotaroJump50th.jpg>
","July 30, 2018",Weekly Shonen Jump 2018 Issue #33WSJ 50th Anniversary (Inside Illustration),"<src: https://static.jojowiki.com/images/thumb/2/2d/latest/20191015214549/WSJ_2018_33.jpg/414px-WSJ_2018_33.jpg?20191015214549
alt: File:WSJ 2018 33.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/3/3e/latest/20200412053721/Kokuryu_x_Araki_sake_2018.jpg/634px-Kokuryu_x_Araki_sake_2018.jpg?20200412053721
alt: File:Kokuryu x Araki sake 2018.jpg>
","August 21, 2018","Hirohiko Araki JoJo Exhibition: Ripples of Adventure  Opening Celebration Party
Kokuryu Icchorai Sake (Original Illustration)","<src: https://static.jojowiki.com/images/thumb/2/27/latest/20200412053721/Kokuryu_x_Araki_2018.jpg/800px-Kokuryu_x_Araki_2018.jpg?20200412053721
alt: File:Kokuryu x Araki 2018.jpg>
<src: https://static.jojowiki.com/images/c/cd/latest/20210110134318/RipplesPartyInvitation.jpg?20210110134318
alt: File:RipplesPartyInvitation.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/e/ef/latest/20200114113556/UomoBruno2018.jpg/410px-UomoBruno2018.jpg?20200114113556
alt: File:UomoBruno2018.jpg>
<src: https://static.jojowiki.com/images/thumb/9/96/latest/20191015215410/UomoClean.png/423px-UomoClean.png?20191015215410
alt: File:UomoClean.png>
","August 24, 2018",JOJO X UOMO Special Collaboration UOMO 2018 Issue #10 (Cover),"<src: https://static.jojowiki.com/images/thumb/5/56/latest/20200827050656/UomoBruno.png/467px-UomoBruno.png?20200827050656
alt: File:UomoBruno.png>
"
"<src: https://static.jojowiki.com/images/thumb/e/e9/latest/20191015213907/JotaroRipplesAdventure.jpg/424px-JotaroRipplesAdventure.jpg?20191015213907
alt: File:JotaroRipplesAdventure.jpg>
","August 24, 2018",Hirohiko Araki JoJo Exhibition: Ripples of Adventure Tokyo(Original Illustration),"<src: https://static.jojowiki.com/images/thumb/e/ef/latest/20191015214620/Araki_Press_Conference_2018.jpg/800px-Araki_Press_Conference_2018.jpg?20191015214620
alt: File:Araki Press Conference 2018.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/0/07/latest/20191015215713/DIORippleAdventure.png/423px-DIORippleAdventure.png?20191015215713
alt: File:DIORippleAdventure.png>
","August 24, 2018",Hirohiko Araki JoJo Exhibition: Ripples of Adventure Osaka(Original Illustration),"<src: https://static.jojowiki.com/images/thumb/e/ef/latest/20191015214620/Araki_Press_Conference_2018.jpg/800px-Araki_Press_Conference_2018.jpg?20191015214620
alt: File:Araki Press Conference 2018.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/d/d9/latest/20200116052938/HirohikoArakiRippleTraitor.png/800px-HirohikoArakiRippleTraitor.png?20200116052938
alt: File:HirohikoArakiRippleTraitor.png>
<src: https://static.jojowiki.com/images/thumb/a/a0/latest/20200116052950/HirohikoArakiRippleTraitor2.png/800px-HirohikoArakiRippleTraitor2.png?20200116052950
alt: File:HirohikoArakiRippleTraitor2.png>
<src: https://static.jojowiki.com/images/thumb/6/60/latest/20200116052958/HirohikoArakiRippleTraitor3.png/800px-HirohikoArakiRippleTraitor3.png?20200116052958
alt: File:HirohikoArakiRippleTraitor3.png>
<src: https://static.jojowiki.com/images/thumb/1/1b/latest/20200116053007/HirohikoArakiRippleTraitor4.png/800px-HirohikoArakiRippleTraitor4.png?20200116053007
alt: File:HirohikoArakiRippleTraitor4.png>
","August 24, 2018",Hirohiko Araki JoJo Exhibition: Ripples of Adventure(Original Life-Size Paintings),"<src: https://static.jojowiki.com/images/f/fd/latest/20191019055553/RipplesLifeSizeArt.jpg?20191019055553
alt: File:RipplesLifeSizeArt.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/7/71/latest/20191015213416/Ripples_of_Adventure_Jotaro.jpg/510px-Ripples_of_Adventure_Jotaro.jpg?20191015213416
alt: File:Ripples of Adventure Jotaro.jpg>
","August 24, 2018",Hirohiko Araki JoJo Exhibition: Ripples of Adventure Tokyo(Original Illustration),"<src: https://static.jojowiki.com/images/thumb/1/1b/latest/20191015214723/Ripples_of_Adventure_catalog.jpg/800px-Ripples_of_Adventure_catalog.jpg?20191015214723
alt: File:Ripples of Adventure catalog.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/b/b5/latest/20201026025435/JoJoLionV19.jpg/421px-JoJoLionV19.jpg?20201026025435
alt: File:JoJoLionV19.jpg>
","October 19, 2018",Jump Comics JoJolion - JJL Volume 19 (Cover),"<src: https://static.jojowiki.com/images/thumb/d/d2/latest/20201026032418/Volume_123.jpg/379px-Volume_123.jpg?20201026032418
alt: File:Volume 123.jpg>
"
"<src: https://static.jojowiki.com/images/thumb/1/16/latest/20200114115535/JJL_UJ_Cleaned2.png/420px-JJL_UJ_Cleaned2.png?20200114115535
alt: File:JJL UJ Cleaned2.png>
<src: https://static.jojowiki.com/images/a/a7/latest/20191015215005/UltraJumpNovember2018Clean.jpg?20191015215005
alt: File:UltraJumpNovember2018Clean.jpg>
","October 19, 2018",Ultra Jump 2018 Issue #11 (Cover),"<src: https://static.jojowiki.com/images/thumb/6/64/latest/20191116235029/Ultra_Jump_November_2018.jpg/418px-Ultra_Jump_November_2018.jpg?20191116235029
alt: File:Ultra Jump November 2018.jpg>
"
